link_id,record_id,cluster_id,paper_id,doi,entity_id,entity_type,molecule_id,preferred_name,matched_alias,match_start,match_end,match_basis,link_confidence,link_scope,ambiguity_status,link_status,resolved_canonical_smiles,resolved_inchikey,resolved_molecular_formula,identity_resolution_tier,identity_resolution_status,identity_resolution_source
ELINK-25cb89ab38f0eb0d3e,UKB-75d301043f7f1167aa7c,CONDCL-904dbda667b932bb09,ZPC-002625,10.1021/ma5006793,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,487,492,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ec8f74a7bbbc052c9d,UKB-75f071de8a546737c1ca,CONDCL-e68ebb3b64d31393e4,ZPC-000711,10.1039/c9py01819k,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,639,642,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c6e627313538ef0812,UKB-75f071de8a546737c1ca,CONDCL-e68ebb3b64d31393e4,ZPC-000711,10.1039/c9py01819k,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,775,778,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e5f5535e97bf83d9c5,UKB-760f0d59ec34825c2c9e,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,62,67,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-dfc44dd907b209d53f,UKB-760f0d59ec34825c2c9e,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,11,16,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ebdc89f3196101cdf1,UKB-761e96defb5f5c09a442,,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-3c5f5ba01047b3e87a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,507,520,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-0790c45ec33f3595e7,UKB-761e96defb5f5c09a442,,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-3c5f5ba01047b3e87a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,865,878,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-5c5ced2f1701d16f46,UKB-761e96defb5f5c09a442,,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-60ad136656e7ed0d46,source_local_unresolved,,thioxanthone,Thioxanthone,220,232,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=c1c2ccccc2sc2ccccc12,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,C13H8OS,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-d35081d4570800bc22,UKB-761e96defb5f5c09a442,,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-60ad136656e7ed0d46,source_local_unresolved,,thioxanthone,thioxanthone,397,409,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=c1c2ccccc2sc2ccccc12,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,C13H8OS,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-ee6696ce31e9e2f6ff,UKB-761e96defb5f5c09a442,,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-60ad136656e7ed0d46,source_local_unresolved,,thioxanthone,thioxanthone,547,559,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=c1c2ccccc2sc2ccccc12,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,C13H8OS,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-570fc6b4dee99d12a9,UKB-761e96defb5f5c09a442,,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-60ad136656e7ed0d46,source_local_unresolved,,thioxanthone,thioxanthone,903,915,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=c1c2ccccc2sc2ccccc12,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,C13H8OS,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-e4db2044467e1a9075,UKB-76b159aebdb557480d32,CONDCL-09c3d320d38afd23f2,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-ffecb74a0899ec6fec,source_local_unresolved,,benzophenone,benzophenone,147,159,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C(c1ccccc1)c1ccccc1,RWCCWEUUXYIKHB-UHFFFAOYSA-N,C13H10O,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-5f9c474d3674e4e66b,UKB-76b159aebdb557480d32,CONDCL-09c3d320d38afd23f2,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-ffecb74a0899ec6fec,source_local_unresolved,,benzophenone,benzophenone,550,562,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C(c1ccccc1)c1ccccc1,RWCCWEUUXYIKHB-UHFFFAOYSA-N,C13H10O,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-4b5049d2afef3b8bef,UKB-76d46745652fad95bbc3,CONDCL-93d8e262ea1540c4db,ZPC-000334,10.1109/icop56156.2022.9911711,MOL-29532714cf8d,existing_molecule,MOL-29532714cf8d,PETIA,PETIA,57,62,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d6f66119228224ebbf,UKB-76dd7286795f9e370dea,CONDCL-50fdd6c39540bdbffa,ZPC-004056,10.1016/j.isci.2021.103600,MOL-134dd1ff52e2,existing_molecule,MOL-134dd1ff52e2,Lucirin TPO-L,Lucirin TPO-L,64,77,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,ambiguous_same_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-55620beb166fe31555,UKB-76dd7286795f9e370dea,CONDCL-50fdd6c39540bdbffa,ZPC-004056,10.1016/j.isci.2021.103600,MOL-ecd478f860ee,existing_molecule,MOL-ecd478f860ee,Lucirin TPO-L / LTPO-L,Lucirin TPO-L,64,77,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,ambiguous_same_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3842349e06a682961a,UKB-770ac5b8b8dc1db0546a,CONDCL-12994b1af8bc1b374a,ZPC-005664,10.3390/polym12112485,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,1039,1044,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-af2b20484ed3250776,UKB-770ac5b8b8dc1db0546a,CONDCL-12994b1af8bc1b374a,ZPC-005664,10.3390/polym12112485,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,1167,1172,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a296f378c43b898ffd,UKB-770ac5b8b8dc1db0546a,CONDCL-12994b1af8bc1b374a,ZPC-005664,10.3390/polym12112485,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,664,669,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-22965aee55be84b1c1,UKB-770ac5b8b8dc1db0546a,CONDCL-12994b1af8bc1b374a,ZPC-005664,10.3390/polym12112485,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,792,797,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-150f914e1ac84b44f9,UKB-774c00236e976fe5d531,CONDCL-93d8e262ea1540c4db,ZPC-000334,10.1109/icop56156.2022.9911711,MOL-29532714cf8d,existing_molecule,MOL-29532714cf8d,PETIA,PETIA,43,48,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-03276bcf965965162d,UKB-774c00236e976fe5d531,CONDCL-93d8e262ea1540c4db,ZPC-000334,10.1109/icop56156.2022.9911711,MOL-29532714cf8d,existing_molecule,MOL-29532714cf8d,PETIA,PETIA,59,64,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-939db27ec539c2fc85,UKB-774c00236e976fe5d531,CONDCL-93d8e262ea1540c4db,ZPC-000334,10.1109/icop56156.2022.9911711,MOL-29532714cf8d,existing_molecule,MOL-29532714cf8d,PETIA,PETIA,87,92,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-99b1903c9a46d8b355,UKB-7762c90ad1add98d8794,CONDCL-897b0b72d4d94adc0f,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,228,232,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a8d80bef16e0ba7864,UKB-7762c90ad1add98d8794,CONDCL-897b0b72d4d94adc0f,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,295,299,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-75dfbfe7f2a1c36693,UKB-7762c90ad1add98d8794,CONDCL-897b0b72d4d94adc0f,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,358,362,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-950f7c5fb163a32846,UKB-7762c90ad1add98d8794,CONDCL-897b0b72d4d94adc0f,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,418,422,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5afdfe39994f26e089,UKB-7762c90ad1add98d8794,CONDCL-897b0b72d4d94adc0f,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,512,516,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e9b39c32989b64cbd4,UKB-776408c7a347da94d4d6,CONDCL-f81f00c7f6134a2377,ZPC-004347,10.3390/mi10110726,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,178,181,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9a5d8bb982895a2e83,UKB-77796829641af9e0e652,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,144,148,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-aad1cdb91d0eeaca4d,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,200,205,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-36e50ad55495217c8d,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,326,331,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-61b3da13e5da80f140,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,356,361,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-db461bb354a7c370f9,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,367,372,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-dab25c63f601f0ef67,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,752,757,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-4bcd2052efd938a83a,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,871,876,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d7adad23f2ff8017e1,UKB-77c52257e4386d8be322,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,917,922,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-69ccd08f4ff8f8a3c4,UKB-781a6727be0e098a6748,CONDCL-6942f2ff2952089cf1,ZPC-000049,10.1039/d4sc03527e,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1292,1296,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cffe755603e1c16da2,UKB-781a6727be0e098a6748,CONDCL-6942f2ff2952089cf1,ZPC-000049,10.1039/d4sc03527e,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,672,676,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5ac8c849c81a44fd5c,UKB-781d9443fcc8b5f8f30e,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,176,181,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-07c609768bfe0daa69,UKB-781d9443fcc8b5f8f30e,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,418,423,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7a3fe62ce2a7f9a852,UKB-7825cae8d80d5484c930,,ZPC-000049,10.1039/d4sc03527e,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,584,588,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-08e1e18873e5e103d9,UKB-7830f9aa4924b4cb0e61,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,338,342,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cbecc7bd6265918ed5,UKB-7830f9aa4924b4cb0e61,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,34,38,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f4b9ad4e3b6ca7ca1a,UKB-7830f9aa4924b4cb0e61,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,513,517,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-406e48248d3358d87e,UKB-784767c8acd7fc5a8979,CONDCL-5f4a3bf7b8894be906,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,168,173,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e9b2371dd6e8ed605a,UKB-7863f52a7cd6fad91b49,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,422,426,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6004cd15969cc75ae9,UKB-7863f52a7cd6fad91b49,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,680,684,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5107060a5511d75abd,UKB-7863f52a7cd6fad91b49,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,847,851,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2bcd6db3fad8d392a1,UKB-78719d53f3f1e677b6ea,CONDCL-278071dba93bcd7248,OA2P-000181,10.1038/ncomms11975,SRCENT-46074ac79ecf8ea92d,source_local_unresolved,,PI 4,PI 4,344,360,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-552354b4834214e64b,UKB-7887b73ba682016965df,CONDCL-cb4f839f7a79661225,ZPC-004284,10.1039/d1py00914a,SRCENT-9494f11367d87b3eb7,source_local_unresolved,,LiTPO61,LiTPO61,175,197,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-e4eaf28bd620280741,UKB-78e18a814469390664b5,,zotero_MZLGYQTP,10.1016/j.jphotochem.2009.02.007,MOL-b4c0e0e497a9,existing_molecule,MOL-b4c0e0e497a9,complex A,complex A,541,550,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-616cd52f36d377cb8c,UKB-78e18a814469390664b5,,zotero_MZLGYQTP,10.1016/j.jphotochem.2009.02.007,MOL-bb7a6d262ef6,existing_molecule,MOL-bb7a6d262ef6,FL,FL,295,297,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-14f4b39f300c3459fc,UKB-78e18a814469390664b5,,zotero_MZLGYQTP,10.1016/j.jphotochem.2009.02.007,MOL-bb7a6d262ef6,existing_molecule,MOL-bb7a6d262ef6,FL,FL,552,554,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-51e1461748b3aad6ff,UKB-78ff65c033d97e120580,CONDCL-1d285018a9848cc246,ZPC-004762,10.1021/acs.macromol.8b02640,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,370,374,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-000f0cf3dc973a35c5,UKB-78ff65c033d97e120580,CONDCL-1d285018a9848cc246,ZPC-004762,10.1021/acs.macromol.8b02640,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,651,655,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-66d0910e5a90d978ae,UKB-78ff65c033d97e120580,CONDCL-1d285018a9848cc246,ZPC-004762,10.1021/acs.macromol.8b02640,SRCENT-602323f1037a13b7cb,source_local_unresolved,,IC2959,IC2959,45,61,source_local_PI_label_pattern,source_label_structure_and_external_inchikey_agree,single_source_only,identity_unresolved,crosschecked_source_structure_identity_link_candidate,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_crosschecked,independent_database_crosschecked_source_structure,strict_source_panel_plus_pubchem_exact_inchikey
ELINK-217cee84df99bd09e7,UKB-78ff65c033d97e120580,CONDCL-1d285018a9848cc246,ZPC-004762,10.1021/acs.macromol.8b02640,SRCENT-be3fe956762ec2104e,source_local_unresolved,,Irgacure 2959,Irgacure 2959,344,357,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-a26145242eddcec12a,UKB-792d00e4b0f1ee7b0cb1,CONDCL-7c1e3eb8528b4d179d,ZPC-003876,10.1016/j.eurpolymj.2020.110209,MOL-dbfa472730f2,existing_molecule,MOL-dbfa472730f2,TEA,TEA,60,63,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e938856287527821da,UKB-7968a46718186ad46cf5,CONDCL-73925f3fd04bc2c064,ZPC-000685,10.1021/ma9514838,SRCENT-1677f2583369af7b6f,source_local_unresolved,,PI 5,PI 5,407,418,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-efd7c41598cd597f62,UKB-796b3504ffa82808c708,CONDCL-c9b705c49e975badee,ZPC-004347,10.3390/mi10110726,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,12,16,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a95f94a05177fa3196,UKB-796b3504ffa82808c708,CONDCL-c9b705c49e975badee,ZPC-004347,10.3390/mi10110726,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,126,129,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-88a5ef5ce398710a33,UKB-79c81d2b53689407cfdf,CONDCL-fa7a8dd2b1a576dfa9,ZPC-005597,10.1002/marc.202500231,MOL-63120fab18fb,existing_molecule,MOL-63120fab18fb,Irgacure 369,Irgacure 369,21,33,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
