formulation_cluster_id,cluster_id,paper_id,doi,source_lane,page_hint,field_groups,field_values_json,molecule_ids,source_local_entity_ids,preferred_names,entity_count,structure_backed_entity_count,identity_resolution,formulation_status,relative_core_signal,comsol_requirement_count,comsol_missing_requirements,strict_use_status,existing_condition_ids,crosschecked_source_local_entity_ids,crosschecked_source_local_inchikeys,identity_enrichment_status,accepted_source_local_entity_ids_v5,accepted_source_local_inchikeys_v5,accepted_source_local_entity_ids_v6,accepted_source_local_inchikeys_v6,accepted_source_local_entity_ids_v7,accepted_source_local_inchikeys_v7,accepted_source_local_entity_ids_v8,accepted_source_local_inchikeys_v8,accepted_source_local_entity_ids_v9,accepted_source_local_inchikeys_v9,accepted_source_local_entity_ids_v11,accepted_source_local_inchikeys_v11
FORM-177e459bcd38003280,CONDCL-04482f0a9aec9a0c7d,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,1,sigma_2pa,"{""sigma_2pa"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-8e8b1f8729e9,,,,,,,,,,,,,,,
FORM-2817a79bd8c78fd85c,CONDCL-bee7aa80031482bad1,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-d768ac356246,,,,,,,,,,,,,,,
FORM-1c9f79ebd52b335ee6,CONDCL-cfdaf66d3fd314730b,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,1,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-66c52f7f9749,SRCENT-441e8995fec6cb3ac9,2-isopropyl-9H-thioxanthen-9-one;thioxanthone,2,2,accepted_source_local_structure_identity,single_field_identity_and_structure_linked_context,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-031a7bfac8da,,,source_local_identity_accepted_v5,SRCENT-441e8995fec6cb3ac9,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,SRCENT-441e8995fec6cb3ac9,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,,,,,,,,
FORM-aee973469ae4781b01,CONDCL-db3eb890330ebbdc46,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,1,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,SRCENT-441e8995fec6cb3ac9,thioxanthone,1,1,accepted_source_local_structure_identity,single_field_identity_and_structure_linked_context,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-ab262563e1e7,,,source_local_identity_accepted_v5,SRCENT-441e8995fec6cb3ac9,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,SRCENT-441e8995fec6cb3ac9,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,,,,,,,,
FORM-bb3d43d0d8e5ace670,CONDCL-858723d44e97f9b6a6,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,2,sigma_2pa,"{""sigma_2pa"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-b2a5e2fc1001,,,,,,,,,,,,,,,
FORM-eaaa5c07c37ce6c2ff,CONDCL-c37dfd2a6c5562c236,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,2,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-9c6e3c8f9b53,,,,,,,,,,,,,,,
FORM-3b68962c5dfc5f36a8,CONDCL-d28964c1cbf6f56b50,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,2,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""120"", ""normalized_unit"": ""nm"", ""raw"": ""120 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-fc9199b2253e89a444,CONDCL-d3cb50b3147b05b514,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,2,atmosphere;wavelength_nm,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""deoxygenated"", ""raw_unit"": """"}], ""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-42483551128aae29ad,CONDCL-3e36de0956392cae0f,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,3,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-67484afed203,,,,,,,,,,,,,,,
FORM-1601534cae60abe40c,CONDCL-85f68488ac13adc00f,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,3,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-448a2dc37868,,,,,,,,,,,,,,,
FORM-e27b15d7362961bab2,CONDCL-97ecc58eaf1cd42bc0,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,3,sigma_2pa,"{""sigma_2pa"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-5140d4e14990,,,,,,,,,,,,,,,
FORM-855e65caa83c764968,CONDCL-c8a2fabeb17cb1f58f,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,3,objective_NA;pi_loading;power_measurement_plane;pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""objective_NA"": [{""normalized"": ""1.49"", ""normalized_unit"": ""dimensionless"", ""raw"": ""1.49"", ""raw_unit"": """"}], ""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""1 mm"", ""raw_unit"": ""mm""}], ""power_measurement_plane"": [{""normalized"": """", ""normalized_unit"": ""focus_estimated"", ""raw"": ""at the focus"", ""raw_unit"": """"}], ""pulse_width_fs"": [{""normalized"": ""390"", ""normalized_unit"": ""fs"", ""raw"": ""390 fs"", ""raw_unit"": ""fs""}, {""normalized"": ""60"", ""normalized_unit"": ""fs"", ""raw"": ""60 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""80"", ""normalized_unit"": ""MHz"", ""raw"": ""80 MHz"", ""raw_unit"": ""MHz""}, {""normalized"": ""0.005"", ""normalized_unit"": ""MHz"", ""raw"": ""5 kHz"", ""raw_unit"": ""kHz""}], ""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""638"", ""normalized_unit"": ""nm"", ""raw"": ""638 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,5,atmosphere;geometry;motion_or_dwell,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-66f1c0724fda533d71,CONDCL-3844ed274eb6c7430a,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,4,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-36307630d4e834e3a1,CONDCL-fd9b104b90084d2ad5,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,5,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-28243deba62e,,,,,,,,,,,,,,,
FORM-82cb463d98cd6382c8,CONDCL-b14bd80da5cea334ef,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,5,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""17"", ""normalized_unit"": ""nm"", ""raw"": ""17 nm"", ""raw_unit"": ""nm""}]}",MOL-66c52f7f9749,SRCENT-441e8995fec6cb3ac9,2-isopropyl-9H-thioxanthen-9-one;thioxanthone,2,2,accepted_source_local_structure_identity,single_field_identity_and_structure_linked_context,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,source_local_identity_accepted_v5,SRCENT-441e8995fec6cb3ac9,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,SRCENT-441e8995fec6cb3ac9,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,,,,,,,,
FORM-c0a01506652281a9b3,CONDCL-604e1b5dd1a1047199,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,5,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}]}",MOL-2bccbf08f1f0;MOL-66c52f7f9749;MOL-7b6661773e1b;MOL-befdca1c85a7;MOL-c03524c1b398;MOL-dab380d0f94c,,2-(4-fluorophenyl)-7-isopropyl-9H-thioxanthen-9-one;2-isopropyl-7-(pyridin-4-yl)-9H-thioxanthen-9-one;2-isopropyl-7-(thiophen-2-yl)-9H-thioxanthen-9-one;2-isopropyl-7-phenyl-9H-thioxanthen-9-one;2-isopropyl-9H-thioxanthen-9-one;4-(7-isopropyl-9-oxo-9H-thioxanthen-2-yl)benzonitrile,6,6,contains_structure_backed_registry_identity_candidate,single_field_identity_linked_context,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-95d5b3926173e365c1,CONDCL-ec67e00217a50779ed,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,6,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-66c52f7f9749;MOL-befdca1c85a7,,2-isopropyl-7-phenyl-9H-thioxanthen-9-one;2-isopropyl-9H-thioxanthen-9-one,2,2,contains_structure_backed_registry_identity_candidate,single_field_identity_linked_context,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-1e172730a30f,,,,,,,,,,,,,,,
FORM-1e54a4e92219af24d7,CONDCL-806c6541f63f559971,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,6,laser_power;objective_NA,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""55% of the laser power"", ""raw_unit"": ""%""}], ""objective_NA"": [{""normalized"": ""1.49"", ""normalized_unit"": ""dimensionless"", ""raw"": ""1.49"", ""raw_unit"": """"}]}",MOL-66c52f7f9749;MOL-befdca1c85a7,,2-isopropyl-7-phenyl-9H-thioxanthen-9-one;2-isopropyl-9H-thioxanthen-9-one,2,2,contains_structure_backed_registry_identity_candidate,multi_field_identity_linked_candidate,false,1,atmosphere;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-e8d5c6555e1bbdd10c,CONDCL-9a381358b930bc0337,zotero_B6B7CEZ3,10.1021/acsapm.0c01291,core_two_photon,7,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-66c52f7f9749;MOL-befdca1c85a7,,2-isopropyl-7-phenyl-9H-thioxanthen-9-one;2-isopropyl-9H-thioxanthen-9-one,2,2,contains_structure_backed_registry_identity_candidate,single_field_identity_linked_context,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-27974cafe2cb,,,,,,,,,,,,,,,
FORM-3d5d2cca3edbda8e38,CONDCL-dd556ce6f5c9b945db,ZPC-000605,10.1021/acsapm.0c01291,core_two_photon,7,laser_power;wavelength_nm,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""laser power 7%"", ""raw_unit"": ""%""}, {""normalized"": ""9.8"", ""normalized_unit"": ""mW"", ""raw"": ""9.8 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""9.8 mW"", ""raw_unit"": ""mW""}], ""wavelength_nm"": [{""normalized"": ""638"", ""normalized_unit"": ""nm"", ""raw"": ""638 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""100"", ""normalized_unit"": ""nm"", ""raw"": ""100 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""150"", ""normalized_unit"": ""nm"", ""raw"": ""150 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""400"", ""normalized_unit"": ""nm"", ""raw"": ""400 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",MOL-66c52f7f9749;MOL-a38860411172;MOL-befdca1c85a7;MOL-dab380d0f94c,,2-isopropyl-7-(4-methoxyphenyl)-9H-thioxanthen-9-one;2-isopropyl-7-(thiophen-2-yl)-9H-thioxanthen-9-one;2-isopropyl-7-phenyl-9H-thioxanthen-9-one;2-isopropyl-9H-thioxanthen-9-one,4,4,contains_structure_backed_registry_identity_candidate,multi_field_identity_linked_candidate,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-8e00a3ff0c35568f39,CONDCL-edec191f20722e83c7,ZPC-004587,10.1021/acsapm.2c00316,photoinitiator_mechanism_prior,3,conversion_percent,"{""conversion_percent"": [{""normalized"": ""50"", ""normalized_unit"": ""%"", ""raw"": ""50%"", ""raw_unit"": ""%""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-3755797ef496ea9046,CONDCL-b8b48a6b886243f1e9,ZPC-004587,10.1021/acsapm.2c00316,photoinitiator_mechanism_prior,3,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""254"", ""normalized_unit"": ""nm"", ""raw"": ""254 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""325"", ""normalized_unit"": ""nm"", ""raw"": ""325 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""350"", ""normalized_unit"": ""nm"", ""raw"": ""350 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-ebf51b61a478a1c347,CONDCL-b455c1db092888bbfd,ZPC-004587,10.1021/acsapm.2c00316,photoinitiator_mechanism_prior,4,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""254"", ""normalized_unit"": ""nm"", ""raw"": ""254 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""365"", ""normalized_unit"": ""nm"", ""raw"": ""365 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""500"", ""normalized_unit"": ""nm"", ""raw"": ""500 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""350"", ""normalized_unit"": ""nm"", ""raw"": ""350 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""300"", ""normalized_unit"": ""nm"", ""raw"": ""300 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""20"", ""normalized_unit"": ""nm"", ""raw"": ""20 nm"", ""raw_unit"": ""nm""}]}",,SRCENT-43926d3c957ac62ca5,H-Nu,1,0,source_local_names_unresolved,single_field_identity_linked_context,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-1404540065f4590996,CONDCL-1c5992510875a1f7da,ZPC-004587,10.1021/acsapm.2c00316,photoinitiator_mechanism_prior,5,conversion_percent,"{""conversion_percent"": [{""normalized"": ""90"", ""normalized_unit"": ""%"", ""raw"": ""90%"", ""raw_unit"": ""%""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-c214eeb2d25a48df53,CONDCL-505f641de0eba6730f,ZPC-004587,10.1021/acsapm.2c00316,photoinitiator_mechanism_prior,5,conversion_percent,"{""conversion_percent"": [{""normalized"": ""90"", ""normalized_unit"": ""%"", ""raw"": ""90%"", ""raw_unit"": ""%""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-d62185f604dc3892f0,CONDCL-e4cd024a42f51b0d3f,ZPC-004587,10.1021/acsapm.2c00316,photoinitiator_mechanism_prior,6,pi_loading,"{""pi_loading"": [{""normalized"": ""3.5"", ""normalized_unit"": ""mm"", ""raw"": ""3.5 mm"", ""raw_unit"": ""mm""}]}",MOL-d95a9a7469b9,,AIBN,1,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-5ee1c90fff9724e1ff,CONDCL-1fbc0f2094824c2617,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-0bd1f2454b16;MOL-734a938c7c12,,CCK-Ben;CCK-Th,2,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-dfac184225a3,,,,,,,,,,,,,,,
FORM-14f48d5e519aa5dd42,CONDCL-b08010651ffb146217,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-0bd1f2454b16;MOL-734a938c7c12,,CCK-Ben;CCK-Th,2,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-251285243c03,,,,,,,,,,,,,,,
FORM-f7cb383f4f26225eb0,CONDCL-88059bfe9a8af86487,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,2,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-9a65ec39b148,,,,,,,,,,,,,,,
FORM-000beb590d1c2e6a83,CONDCL-f99cb4693114b02141,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,2,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-1cf7a6e2aeef,,DETC,1,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-6d7d72b1e0cb,,,,,,,,,,,,,,,
FORM-15496418dcbc70beb4,CONDCL-ff3706ba9683c40d7e,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,2,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-1cf7a6e2aeef,,DETC,1,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-ba42aa3d73c7,,,,,,,,,,,,,,,
FORM-7060e86f84bf5f909d,CONDCL-788c2b645ae1efb0c2,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,3,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-7965b707df1e,,,,,,,,,,,,,,,
FORM-fb611a926035fba29e,CONDCL-66434a06fb02e55ba7,zotero_PJQEIM6F,10.1021/acsapm.4c00932,core_two_photon,7,sigma_2pa,"{""sigma_2pa"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",MOL-0bd1f2454b16;MOL-734a938c7c12;MOL-fb122cf2977b,,CCK-Ben;CCK-Th;MDEA,3,0,contains_existing_name_identity_candidate,single_field_identity_linked_context,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,COND-25cf5093064d,,,,,,,,,,,,,,,
